Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,name_length,address_length
1,63,94,88.364878,22.538731,507,1000,0,0,3,3.9,326,8,46
1,63,94,88.36862817,22.52789315,223,1000,1,1,3,4.4,1778,18,40
1,63,94,88.3662166,22.5336623,1391,1200,1,0,3,4.2,704,12,62
1,63,157,88.3506798,22.5471855,1370,1400,1,0,3,4.4,1484,22,52
1,63,311,88.34984265,22.53795995,1794,1800,1,1,3,4.0,911,12,44
1,63,370,88.36783022,22.51508182,1674,800,0,0,2,4.2,2584,16,62
1,63,534,88.3223365,22.5389989,252,800,1,1,2,4.6,1219,16,77
1,63,641,88.400581,22.5778208,1401,1500,1,0,3,3.9,1064,13,69
1,63,768,88.35412715,22.55108374,1329,1600,0,0,3,4.9,1753,15,62
1,63,768,88.3532734,22.5532273,693,1050,0,1,3,3.5,4464,7,42
1,63,768,88.35231029,22.55299638,549,900,0,1,2,4.2,5288,5,35
1,63,768,88.352885,22.5526719,719,1000,0,1,3,4.3,7574,9,43
1,63,815,88.36550709,22.53912894,792,1900,0,0,3,4.4,2224,15,68
1,63,940,88.43345214,22.56935843,1329,1600,0,0,3,4.9,5966,15,53
1,63,940,88.43318693,22.56936679,751,1500,1,0,3,3.6,1040,11,78
1,63,992,88.4004673,22.5490998,1306,1600,1,0,3,4.1,1616,19,70
1,63,1010,88.36250436,22.51411859,359,1000,1,0,3,4.0,1126,9,30
1,69,47,80.92743056,26.84850556,1286,300,0,0,1,4.9,1057,25,35
1,69,371,0.0,0.0,774,200,0,0,1,4.5,144,14,71
1,69,371,81.0011849,26.8528099,426,800,0,0,3,4.6,567,5,94
1,69,371,0.0,0.0,371,650,0,0,2,3.5,147,15,61
1,69,371,80.99,26.86,400,450,0,0,2,3.9,217,11,68
1,69,371,80.9945959,26.8551778,721,1000,0,0,3,3.7,514,10,76
1,69,371,81.0232496,26.8517588,1401,1100,0,0,3,3.9,268,17,80
1,69,371,81.01515904,26.86744546,420,450,0,0,2,4.3,106,11,114
1,69,371,80.99885715,26.85338395,1373,1200,0,0,3,4.2,691,11,63
1,69,371,81.00087417,26.85585347,432,400,0,0,2,4.1,165,20,72
1,69,371,81.01126765,26.85123157,791,1000,0,0,3,4.1,80,18,69
1,69,371,0.0,0.0,1203,1300,0,0,3,4.3,124,29,57
1,69,371,81.00043965,26.8536376,1032,1000,0,0,3,4.3,887,15,41
1,69,406,0.0,0.0,366,1000,0,0,3,4.0,79,7,34
1,69,406,80.93688889,26.85263889,1275,400,0,0,2,4.4,818,11,61
1,69,406,80.9415,26.852,344,400,0,0,2,4.1,288,20,42
1,69,569,80.94088611,26.85019167,1522,1100,0,0,3,4.2,762,9,75
1,69,846,80.973027,26.852692,1433,2000,0,0,4,4.2,149,32,72
1,69,851,80.973185,26.853007,1306,1600,0,0,4,4.7,1069,15,60
1,69,857,80.945099,26.855957,1520,1000,0,0,3,4.2,411,33,71
1,69,868,80.947029,26.834638,400,700,0,0,2,4.0,587,16,44
1,70,2,75.84273856,30.87398772,1348,800,0,0,2,3.6,93,17,51
1,70,14,0.0,0.0,1334,1500,0,0,3,3.5,17,10,48
1,70,86,75.80489259,30.88722034,1329,1400,0,0,3,4.1,191,13,39
1,70,204,75.83981965,30.91405691,1384,400,0,0,1,3.9,109,6,37
1,70,204,75.83284054,30.90556176,1060,1400,0,0,3,4.2,217,10,60
1,70,388,75.82210299,30.89520443,331,800,0,0,2,3.7,153,5,57
1,70,388,0.0,0.0,1514,1300,0,0,3,3.9,41,16,66
1,70,388,75.83133817,30.89999169,1057,1500,0,0,3,4.1,178,18,48
1,70,446,75.78697577,30.88581363,1196,2000,0,0,4,4.3,87,29,62
1,70,629,75.82219854,30.89285962,1626,700,0,0,2,3.6,86,14,44
1,70,629,75.8214948,30.89308145,1642,1200,0,0,3,3.8,156,7,49
1,70,629,75.82181666,30.893244,380,1100,0,0,3,4.4,138,27,45
1,70,629,75.82172044,30.89323422,655,800,0,0,2,4.2,261,10,44
1,70,629,75.82184684,30.89297787,1290,1200,0,0,3,4.4,325,17,46
1,70,741,75.80934606,30.89958432,1334,1000,0,0,3,3.5,116,10,57
1,70,833,75.813112,30.895817,1334,1400,0,0,3,3.9,80,15,89
1,70,883,75.8212021,30.89338354,346,800,0,0,2,4.2,210,10,48
1,70,978,75.82961485,30.89018388,1514,800,0,0,2,4.6,196,12,65
1,70,991,75.82680825,30.90287228,801,1600,0,0,3,3.8,53,10,66
1,70,1183,75.78825854,30.88591491,1401,1500,0,0,3,3.9,154,34,48
1,76,80,0.0,0.0,331,600,0,0,2,3.6,209,3,105
1,76,95,74.85362222,12.87369722,760,200,0,0,1,3.9,196,22,35
1,76,95,74.85274444,12.87367778,69,900,0,0,3,3.8,196,11,72
1,76,95,74.85158611,12.87353056,541,700,0,0,2,3.7,355,12,57
1,76,95,74.85343056,12.87343056,497,600,0,0,2,3.5,280,8,63
1,76,95,74.85209855,12.87334761,626,1000,0,0,3,3.7,104,13,76
1,76,95,74.84665556,12.87073611,899,800,0,0,3,3.8,290,13,64
1,76,95,74.84863333,12.87378611,1722,700,0,0,2,3.6,275,19,83
1,76,119,0.0,0.0,1667,500,0,0,2,4.2,281,12,77
1,76,367,74.85006667,12.87582222,1514,1500,0,0,4,3.5,183,12,74
1,76,395,74.84500254,12.87221736,370,500,0,0,2,3.6,84,19,83
1,76,501,0.0,0.0,1688,750,0,0,3,3.9,257,16,71
1,76,501,0.0,0.0,1631,600,0,0,2,3.5,127,12,55
1,76,501,74.85946446,12.89897943,514,1000,0,0,3,3.7,260,18,39
1,76,514,0.0,0.0,1329,1600,0,0,4,3.7,193,15,41
1,76,542,0.0,0.0,1667,800,0,0,3,4.1,245,7,66
1,76,499,0.0,0.0,1526,1000,0,0,3,3.7,173,14,79
1,76,569,0.0,0.0,625,700,0,0,2,3.8,328,15,62
1,76,569,0.0,0.0,1481,700,0,0,2,3.9,156,9,43
1,76,1079,74.84048333,12.87505833,1723,500,0,0,2,3.7,175,11,70
1,81,958,76.7187888,30.6955506,719,550,0,1,2,4.3,99,17,57
1,84,83,72.829976,19.12663,1618,800,0,0,2,4.0,5145,12,75
1,84,133,72.86238123,19.22131488,115,1000,0,0,3,4.0,156,10,67
1,84,134,72.8413473,19.2238399,952,850,1,0,2,3.4,170,18,68
1,84,134,72.848923,19.254567,1475,1000,1,1,3,4.7,2083,18,103
1,84,331,72.83258457,18.92758399,835,1500,0,0,3,4.2,1606,14,29
1,84,411,72.83398401,19.05583064,433,1000,1,1,3,4.1,2040,14,43
1,84,495,72.82780755,19.09145752,684,1100,0,0,3,3.8,617,16,62
1,84,591,72.83265799,19.06583751,393,1000,1,0,3,3.8,146,11,56
1,84,603,72.82520279,18.99404899,189,700,0,1,2,3.9,2076,15,68
1,84,603,72.82764997,19.0035172,1272,1500,0,0,3,4.3,1240,10,59
1,84,603,72.82555282,18.99423667,1306,1500,0,1,3,4.2,3370,9,93
1,84,631,72.97228105,19.20722241,433,1000,1,0,3,3.9,317,14,105
1,84,633,72.834715,19.178321,1618,800,0,1,2,4.5,2662,12,87
1,84,633,72.83619149,19.18129965,32,500,0,0,2,4.6,413,16,76
1,84,633,72.83672087,19.17626869,1056,1500,1,0,3,3.9,885,34,63
1,84,804,72.90738534,19.12008268,1583,1500,0,0,3,4.9,3244,15,74
1,84,804,72.90849264,19.12199866,1394,1000,1,0,3,3.8,181,14,87
1,84,841,72.825451,19.1093,1753,1200,0,0,3,4.0,536,7,55
1,84,1142,72.8130738,19.1311405,433,1000,1,1,3,4.1,1295,14,63
1,84,1155,72.846749,19.103249,433,1000,1,1,3,3.6,1515,14,97
1,85,172,76.65487778,12.31107222,106,290,0,0,1,3.4,139,16,34
1,85,172,76.64362222,12.30456944,1355,900,0,0,3,3.7,172,19,83
1,85,172,76.64262,12.299524,1031,800,0,0,3,3.9,264,13,54
1,85,292,76.66580833,12.3085,1699,300,0,0,1,4.2,392,15,58
1,85,364,76.62796111,12.32397778,1313,500,0,0,2,3.7,393,17,69
1,85,364,76.62616667,12.32399444,1381,400,0,0,2,3.5,214,10,76
1,85,364,76.63227778,12.32546111,1097,650,0,0,2,3.7,262,12,62
1,85,469,76.665169,12.297954,744,1700,0,0,4,3.8,162,27,51
1,85,486,76.63058333,12.32319444,1329,500,0,0,2,3.5,160,11,87
1,85,486,76.62109444,12.32121389,1441,1600,0,0,4,4.0,286,15,74
1,85,486,76.63002778,12.323225,1631,700,0,0,2,4.0,304,9,93
1,85,555,76.62586111,12.28474722,1306,700,0,0,2,3.5,127,12,58
1,85,746,76.65926389,12.31097222,1406,1000,0,0,3,3.7,132,21,86
1,85,1149,0.0,0.0,660,1500,0,0,4,3.3,11,20,75
1,85,1149,76.60665,12.35205833,1381,650,0,0,2,3.6,190,10,87
1,85,1149,76.60306667,12.31696667,376,700,0,0,2,3.6,140,15,62
1,85,1149,76.61910278,12.32635556,753,650,0,0,2,3.8,249,9,115
1,85,1149,76.61788889,12.33792778,588,550,0,0,2,3.7,208,7,85
1,85,1149,76.61820278,12.33402222,1315,1000,0,0,3,3.6,270,10,54
1,85,1149,76.61679167,12.33797778,895,1200,0,0,3,3.7,183,11,87
1,86,90,79.06428449,21.12420256,828,500,0,0,2,3.3,27,17,62
1,86,90,79.06046167,21.12949694,331,250,0,0,1,3.8,73,24,54
1,86,90,0.0,0.0,678,250,0,0,1,3.9,26,25,45
1,86,90,79.05922417,21.12499944,1329,500,0,1,2,4.0,103,18,94
1,86,90,79.04722832,21.11882292,1514,550,0,1,2,4.3,88,7,78
1,86,204,79.0679011,21.1481626,362,400,0,1,2,3.7,201,10,36
1,86,204,79.07658678,21.15841584,841,550,0,1,2,4.0,185,9,42
1,86,204,79.07730427,21.15619053,331,600,0,1,2,4.2,164,11,41
1,86,280,79.08047698,21.13851031,746,1100,0,0,3,4.3,270,3,73
1,86,281,79.0651371,21.13685791,331,350,0,0,2,3.9,140,17,104
1,86,281,79.06652045,21.14083972,400,250,0,1,1,3.9,19,8,42
1,86,281,79.05853249,21.13784829,370,750,0,1,3,4.0,284,5,51
1,86,675,79.08184659,21.15848119,1477,1200,0,1,3,4.4,257,23,47
1,86,808,79.03866302,21.1232834,331,600,0,0,2,4.5,520,19,73
1,86,840,79.07851763,21.13672376,512,1000,0,0,3,4.0,306,35,62
1,86,867,79.079819,21.159225,1334,1300,0,1,3,4.2,275,17,40
1,86,995,79.080247,21.143272,1441,1600,0,0,4,4.9,226,15,58
1,86,995,79.08040556,21.14353333,54,550,0,1,2,2.2,147,3,84
1,86,995,79.08009443,21.14014612,1677,1000,0,0,3,4.0,100,23,34
1,86,1162,79.06482127,21.08922374,497,1000,0,0,3,3.8,45,14,81
1,87,50,0.0,0.0,1185,400,0,0,2,3.8,76,30,74
1,87,50,73.74210622,20.01361026,1494,1000,0,0,4,3.6,91,11,82
1,87,50,73.74589243,20.01207513,1306,600,0,0,3,3.6,125,9,83
1,87,130,73.770914,20.006756,1306,800,0,0,3,3.5,140,13,56
1,87,130,73.770914,20.006756,394,400,0,0,2,3.6,86,15,56
1,87,197,73.760948,19.990707,1442,1500,0,0,4,3.8,117,15,122
1,87,211,0.0,0.0,331,150,0,0,1,3.4,86,10,62
1,87,211,73.75582778,20.01271111,1348,600,0,0,3,3.4,162,12,49
1,87,211,73.76653333,20.00551389,497,700,0,0,3,3.4,177,16,83
1,87,211,73.756229,20.008442,331,600,0,0,3,3.3,15,14,55
1,87,211,0.0,0.0,1306,800,0,0,3,3.4,24,18,83
1,87,211,73.75463597,20.00669049,828,400,0,0,2,3.5,80,5,99
1,87,211,73.76504313,20.0037341,1275,500,0,0,3,3.7,162,18,36
1,87,211,0.0,0.0,1329,500,0,0,3,3.5,166,26,122
1,87,762,73.77734005,19.97720852,1306,1100,0,0,4,3.8,164,14,83
1,87,887,0.0,0.0,1031,800,0,0,3,3.0,25,12,68
1,87,887,0.0,0.0,1306,1000,0,0,4,3.3,33,12,68
1,87,887,73.74630857,19.98975665,1191,400,0,0,2,3.5,77,18,52
1,87,887,73.72076757,20.02091783,1185,100,0,0,1,3.9,218,18,86
1,87,866,73.776176,19.991295,1334,900,0,0,3,3.4,71,17,84
1,88,4,0.0,0.0,757,500,0,0,2,0.0,2,10,21
1,88,9,77.19692286,28.53538174,828,350,0,1,1,3.2,46,9,43
1,88,9,77.19747473,28.53549308,1552,1500,1,1,3,3.4,45,15,52
1,88,9,77.1980333,28.5375472,1722,500,0,0,2,2.6,11,14,58
1,88,9,77.1969242,28.5355234,1723,500,0,1,2,3.4,238,9,77
1,88,9,77.1981225,28.5381335,1275,400,0,0,1,3.1,8,14,45
1,88,9,77.19815936,28.53744768,828,400,0,1,1,2.7,64,10,24
1,88,9,77.19795015,28.53747419,1699,450,0,1,1,2.6,113,6,24
1,88,9,77.19804244,28.53839431,1618,300,0,1,1,3.7,66,7,38
1,88,9,77.1988082,28.5386662,1329,1500,1,1,3,3.5,141,5,42
1,88,9,77.19696745,28.53576259,549,500,0,0,2,2.2,77,12,33
1,88,9,77.19679244,28.53565508,1202,1600,1,0,3,4.0,40,7,38
1,88,9,77.199152,28.538438,749,1200,1,0,3,4.2,46,12,33
1,88,9,77.19815668,28.53789627,1611,1500,1,1,3,4.2,665,20,26
1,88,11,77.3006287,28.6557549,895,600,0,0,2,3.2,31,8,66
1,88,11,77.3011977,28.6560516,1514,800,1,1,2,3.4,32,10,52
1,88,11,77.3016337,28.6564531,1626,700,0,0,2,2.8,83,14,62
1,88,11,77.3016026,28.6562624,1334,1000,1,1,3,3.7,288,8,61
1,88,13,77.087897,28.554463,859,550,0,0,2,3.2,33,12,55
1,88,13,77.120642,28.55169,1406,900,1,0,2,3.2,26,15,79
1,88,13,77.087897,28.554463,734,600,0,0,2,0.0,2,12,55
1,88,13,77.087897,28.554463,331,800,0,0,2,0.0,0,4,55
1,88,15,77.1346226,28.6901424,1329,1000,1,1,3,2.6,49,24,74
1,88,15,77.1345554,28.6900143,1765,200,0,0,1,3.3,13,7,80
1,88,15,77.13477239,28.68990208,1329,1500,1,1,3,3.2,64,26,60
1,88,16,77.1177269,28.7003322,1778,400,0,0,1,3.4,167,3,68
1,88,16,77.1176394,28.7006401,1329,900,1,1,2,3.3,99,13,65
1,88,16,77.1172629,28.7006935,1102,1000,0,1,3,2.6,125,9,58
1,88,16,77.1175742,28.7004868,201,300,0,0,1,3.7,124,11,59
1,88,16,77.1176368,28.7004261,1444,500,0,1,2,2.2,79,20,57
1,88,37,77.2542078,28.52497428,1254,400,0,0,1,2.9,8,26,58
1,88,37,77.2542551,28.5253209,1262,200,0,0,1,3.3,20,14,61
1,88,37,77.25014627,28.52813297,331,450,0,0,1,3.2,23,15,66
1,88,37,0.0,0.0,177,400,0,0,1,3.4,19,20,20
1,88,37,77.2540557,28.5255719,1254,400,0,0,1,3.0,7,14,74
1,88,37,77.25411225,28.52569245,828,150,0,0,1,2.7,11,26,57
1,88,37,77.24689879,28.52810941,1655,350,0,0,1,3.2,35,16,72
1,88,37,77.2545694,28.5256646,562,600,0,1,2,3.0,11,17,67
1,88,37,77.2532459,28.52560319,497,300,0,1,1,2.5,32,26,78
1,88,37,77.249793,28.525675,588,800,0,1,2,3.2,10,7,54
1,88,37,77.253851,28.5253274,1514,600,0,0,2,3.2,23,19,48
1,88,37,77.24780235,28.52774267,1762,400,0,0,1,3.1,7,26,71
1,88,37,77.2540306,28.5257928,497,450,0,0,1,2.9,42,12,48
1,88,37,77.25402072,28.52553898,201,200,0,0,1,3.2,21,18,75
1,88,37,77.25401971,28.52572397,774,150,0,0,1,3.3,16,23,44
1,88,37,77.25118,28.52757,1306,500,0,1,2,2.5,37,17,49
1,88,37,77.2542022,28.533376,1306,250,0,0,1,2.9,4,20,52
1,88,37,77.2540755,28.5258419,1559,500,0,1,2,2.8,7,18,66
1,88,37,77.252479,28.523785,186,450,0,0,1,3.4,22,17,57
1,88,37,77.25034475,28.53141028,1321,600,0,1,2,3.9,97,13,39
1,88,37,77.25312788,28.53267894,223,800,0,0,2,3.9,452,11,60
1,88,37,77.2468466,28.5278902,986,250,0,0,1,3.6,14,9,73
1,88,37,77.25,28.53,546,650,0,1,2,3.6,82,6,49
1,88,37,77.253694,28.52542,982,300,0,0,1,0.0,2,12,54
1,88,37,77.25,28.52,1650,400,0,0,1,0.0,0,27,68
1,88,37,77.25012012,28.5299095,1723,350,0,0,1,0.0,0,9,87
1,88,37,77.25394236,28.5335614,566,500,0,0,2,0.0,1,17,84
1,88,37,77.2546954,28.525267,1306,500,0,1,2,0.0,2,11,92
1,88,37,0.0,0.0,865,400,0,0,1,0.0,0,20,81
1,88,37,77.2550814,28.5254928,1275,600,0,0,2,0.0,1,18,39
1,88,37,77.248174,28.526931,1306,400,0,0,1,0.0,0,14,33
1,88,37,77.2543449,28.5255985,1723,800,0,1,2,2.4,31,13,53
1,88,45,77.1549849,28.541562,1813,600,0,1,2,2.5,100,8,60
1,88,45,77.1549896,28.5414797,1631,800,0,1,2,3.1,230,19,60
1,88,45,77.1551985,28.5417053,310,500,0,1,2,3.2,458,11,49
1,88,45,77.155068,28.5411683,121,700,0,0,2,2.6,176,13,63
1,88,45,77.15575699,28.54155381,6,800,1,1,2,3.5,232,16,50
1,88,45,77.15530144,28.5414127,660,2200,1,0,4,3.6,27,15,53
1,88,45,77.154938,28.5414475,539,2200,1,0,4,3.6,210,12,55
1,88,45,77.1552225,28.5410525,1554,500,0,0,2,3.9,44,11,71
1,88,45,77.155099,28.5411702,1598,600,0,0,2,3.5,206,25,60
1,88,45,77.1553877,28.5409809,394,700,0,1,2,3.7,185,9,46
1,88,45,77.15541266,28.54089671,331,700,0,0,2,3.7,256,9,48
1,88,45,77.1550949,28.5411409,1689,1500,1,1,3,4.2,336,18,46
1,88,48,77.2187517,28.5555634,522,450,0,0,1,3.4,280,8,69
1,88,48,77.2194983,28.5556355,1046,1400,1,1,3,4.2,2131,6,71
1,88,49,77.3169197,28.6603476,869,200,0,0,1,2.8,13,20,52
1,88,49,77.3063202,28.6594964,518,400,0,0,1,3.1,38,9,66
1,88,49,77.3168615,28.6603647,1749,150,0,0,1,2.8,69,16,87
1,88,49,77.3065547,28.6596493,1699,500,0,0,2,3.3,11,16,62
1,88,49,77.3065301,28.6595397,828,200,0,0,1,3.1,6,12,68
1,88,49,77.3068973,28.6594042,186,400,0,0,1,3.0,4,16,29
1,88,49,77.316909,28.6602285,1329,650,0,0,2,3.4,80,11,71
1,88,49,77.3066672,28.6596084,828,500,0,0,2,3.4,24,15,92
1,88,49,77.305701,28.6601278,518,250,0,0,1,3.1,13,10,89
1,88,49,77.3064966,28.6596561,986,400,0,1,1,3.3,12,5,89
1,88,49,77.3103233,28.6578549,471,600,0,0,2,2.9,4,26,83
1,88,49,77.3068127,28.6594592,582,200,0,0,1,2.8,9,38,49
1,88,49,77.306795,28.65948,828,250,0,0,1,3.3,18,3,54
1,88,49,77.3061657,28.6598026,497,600,0,0,2,2.8,14,8,63
1,88,49,77.3064705,28.6596774,828,400,0,0,1,2.8,9,24,81
1,88,49,77.3064258,28.6595258,868,200,0,0,1,3.2,16,9,80
1,88,49,77.3169899,28.6604475,1288,650,0,0,2,3.0,5,15,66
1,88,49,77.3065439,28.6596325,828,500,0,1,2,3.6,251,15,80
1,88,49,77.306742,28.6595377,951,350,0,1,1,3.5,42,10,67
1,88,49,77.3066776,28.6595993,557,650,0,1,2,3.5,220,7,76
1,88,49,77.3057084,28.6601355,195,400,0,1,1,3.6,34,19,57
1,88,49,77.3065483,28.6594782,1749,250,0,0,1,3.7,103,27,66
1,88,49,77.3171967,28.6602308,1384,300,0,0,1,3.7,46,16,72
1,88,49,77.317158,28.6598763,1329,250,0,0,1,3.8,62,15,48
1,88,49,77.3160226,28.6632543,186,300,0,0,1,3.6,42,20,42
1,88,49,77.3128538,28.660001,762,350,0,1,1,3.6,58,25,53
1,88,49,77.3049468,28.6600636,344,1000,0,1,3,3.9,106,14,45
1,88,49,77.3066854,28.6595807,193,500,0,0,2,0.0,0,11,63
1,88,49,77.3064428,28.6595978,834,350,0,0,1,0.0,1,12,62
1,88,49,77.3068152,28.6594371,331,500,0,0,2,0.0,1,17,88
1,88,49,77.3068421,28.6594206,177,100,0,0,1,0.0,0,14,41
1,88,49,77.3181158,28.6640178,177,300,0,0,1,0.0,0,13,46
1,88,49,77.3171146,28.6603594,1749,100,0,0,1,0.0,0,27,40
1,88,49,77.3180203,28.6636866,177,150,0,0,1,0.0,0,20,53
1,88,49,77.3061815,28.6597573,584,500,0,0,2,0.0,1,12,52
1,88,49,77.3065417,28.6579247,518,300,0,0,1,0.0,0,23,74
1,88,49,77.3056481,28.6600976,344,500,0,0,2,0.0,0,16,47
1,88,49,77.3065199,28.659426,1705,400,0,0,1,0.0,2,13,62
1,88,49,77.3170268,28.6622024,186,500,0,0,2,0.0,0,16,71
1,88,49,77.3062409,28.6595326,497,200,0,0,1,0.0,0,21,84
1,88,49,77.3066115,28.6595859,1065,600,0,0,2,0.0,0,11,62
1,88,49,77.3147803,28.6519961,177,250,0,0,1,0.0,0,12,52
1,88,52,77.12181085,28.55480667,1435,1500,1,0,3,3.0,4,25,41
1,88,58,77.2243586,28.5625545,837,500,0,1,2,3.4,48,10,50
1,88,58,77.2242626,28.5625495,1102,800,0,1,2,3.2,51,18,63
1,88,58,77.2245776,28.5624498,642,1600,1,0,3,3.4,19,9,47
1,88,58,77.2245397,28.562518,1122,2500,1,0,4,3.6,59,19,79
1,88,58,77.2239998,28.5625562,625,1500,1,0,3,3.9,188,6,50
1,88,58,77.224443,28.563155,1187,1800,0,0,3,4.4,77,13,59
1,88,58,77.22493695,28.56257437,1113,1500,0,1,3,4.0,46,6,70
1,88,58,77.2243747,28.5622825,743,1400,0,0,3,4.1,387,12,82
1,88,3,77.10154384,28.66894461,1565,500,0,0,2,3.1,117,10,66
1,88,69,77.238382,28.640954,233,350,0,0,1,3.1,7,28,58
1,88,69,77.23196391,28.64244153,1626,500,0,0,2,3.0,10,7,60
1,88,69,77.231881,28.642415,828,250,0,0,1,0.0,1,14,46
1,88,71,77.1729156,28.6933274,828,350,0,1,1,2.8,7,20,51
1,88,71,77.1731452,28.6927118,1590,200,0,0,1,2.8,23,11,67
1,88,71,77.1725562,28.692666,1562,500,0,0,2,2.8,102,19,50
1,88,71,77.1664456,28.6849156,1329,600,0,0,2,3.4,19,14,60
1,88,71,77.1763302,28.6976846,177,200,0,0,1,3.2,15,13,30
1,88,71,77.1714778,28.6931895,177,200,0,0,1,3.0,10,8,75
1,88,71,77.1727344,28.6938333,518,400,0,0,1,2.7,17,15,63
1,88,71,77.1664456,28.6848261,1749,200,0,1,1,3.4,135,8,88
1,88,71,77.1721967,28.6942435,1329,1000,1,0,3,2.7,35,17,61
1,88,71,77.1730055,28.6874254,1520,450,0,0,1,3.0,5,15,82
1,88,71,77.1729156,28.6873272,1651,150,0,0,1,3.4,22,23,48
1,88,71,77.1716576,28.6929381,518,300,0,0,1,3.2,74,17,51
1,88,71,77.1767631,28.6812819,1373,500,0,0,2,3.0,4,13,93
1,88,71,77.1731558,28.6931964,1329,700,0,0,2,3.0,7,16,52
1,88,71,77.1736345,28.6873066,1306,650,0,0,2,3.2,22,16,66
1,88,71,77.1855851,28.6738532,191,300,0,0,1,3.1,9,15,52
1,88,71,77.1731852,28.6933532,1514,700,0,1,2,3.5,191,15,54
1,88,71,77.1728257,28.6925128,190,350,0,1,1,3.7,199,13,74
1,88,71,77.1734098,28.6930613,842,400,0,0,1,3.5,60,29,54
1,88,71,77.1724219,28.6940223,497,300,0,0,1,0.0,1,12,53
1,88,71,77.1731402,28.6870353,1514,500,0,0,2,0.0,0,13,43
1,88,71,77.1736822,28.6872769,1520,700,0,0,2,0.0,0,12,61
1,88,71,77.1808229,28.6720536,841,500,0,0,2,0.0,1,11,70
1,88,71,77.1685277,28.687879,1235,100,0,0,1,0.0,2,17,60
1,88,71,77.1730688,28.6872543,1650,400,0,0,1,0.0,0,15,74
1,88,71,77.1728262,28.687261,1650,300,0,0,1,0.0,1,22,61
1,88,71,77.1808229,28.6720536,1329,550,0,0,2,0.0,3,15,70
1,88,71,77.1722866,28.6942521,230,400,0,0,1,0.0,3,9,67
1,88,71,77.18563,28.6738127,183,300,0,0,1,0.0,1,15,55
1,88,71,77.18,28.67,1262,150,0,0,1,0.0,0,11,66
1,88,71,77.172323,28.694039,986,250,0,0,1,0.0,0,18,69
1,88,71,77.1809128,28.6703604,841,400,0,1,1,0.0,1,20,86
1,88,71,77.1724663,28.6802986,1306,200,0,0,1,0.0,0,11,108
1,88,71,0.0,0.0,1306,650,0,0,2,0.0,0,24,46
1,88,71,77.1732301,28.6873126,828,100,0,0,1,0.0,0,19,53
1,88,71,77.1723764,28.6939921,1235,100,0,0,1,2.4,15,14,50
1,88,72,77.1787198,28.6945328,1757,300,0,1,1,2.9,29,10,38
1,88,72,77.1780375,28.6929229,1102,1000,0,1,3,3.4,35,9,37
1,88,72,77.1779476,28.693362,1723,600,0,1,2,2.7,278,11,37
1,88,72,77.1715677,28.6951682,1329,1200,1,0,3,3.3,53,14,38
1,88,72,77.1795361,28.6960643,1329,350,0,1,1,2.6,142,10,75
1,88,72,77.1782172,28.693567,1348,550,0,1,2,2.5,41,7,38
1,88,72,77.1795201,28.6965128,531,1300,1,1,3,3.9,492,12,53
1,88,72,77.1780375,28.6929229,1262,250,0,0,1,3.5,28,13,37
1,88,72,77.1794454,28.6961234,1329,1300,1,0,3,3.6,457,10,51
1,88,72,77.1702198,28.6963822,1522,1800,1,0,3,3.9,173,16,37
1,88,72,77.1799506,28.6965655,1306,200,0,0,1,3.7,131,23,30
1,88,72,77.1855035,28.680204,1749,200,0,0,1,3.9,123,16,70
1,88,72,77.1793165,28.6950531,1525,1200,1,1,3,3.9,274,32,37
1,88,72,77.1794162,28.6961906,1329,500,0,1,2,3.5,87,23,53
1,88,73,77.177678,28.6923511,1306,300,0,0,1,3.0,78,10,55
1,88,73,77.1781273,28.6919464,1514,500,0,0,2,3.1,10,16,68
1,88,73,77.1778577,28.691831,177,300,0,0,1,3.3,26,15,55
1,88,73,77.1778168,28.6924171,1626,700,0,0,2,3.2,101,14,79
1,88,73,77.1835542,28.6872232,1628,500,0,0,2,3.4,17,13,65
1,88,73,77.1780375,28.6924751,1514,600,0,0,2,3.3,34,32,50
1,88,73,77.1674237,28.6849542,177,500,0,0,2,3.3,12,16,82
1,88,73,77.1780492,28.6924851,1288,750,0,0,2,3.6,34,14,60
1,88,73,77.1778832,28.6921495,1584,400,0,1,1,3.6,46,13,51
1,88,73,77.1780375,28.6924751,1514,600,0,0,2,3.5,31,11,60
1,88,73,77.17785772,28.69218909,856,350,0,1,1,4.0,96,12,77
1,88,100,77.2319679,28.6295216,1559,550,0,0,2,3.2,70,31,49
1,88,100,77.231938,28.6297833,1571,400,0,1,1,3.4,560,30,49
1,88,100,77.22546157,28.62981784,331,450,0,0,1,2.9,4,15,62
1,88,100,77.2322198,28.6291908,1444,600,0,1,2,3.4,38,16,54
1,88,100,77.22947,28.637044,1444,600,0,1,2,2.8,11,6,62
1,88,100,77.2321395,28.6296552,211,200,0,0,1,3.0,4,14,51
1,88,100,77.2321162,28.6297135,1588,600,0,1,2,3.3,421,14,49
1,88,100,77.23034,28.636706,1329,550,0,1,2,3.1,68,22,70
1,88,100,77.2319464,28.6296407,1594,400,0,0,1,3.6,85,19,49
1,88,100,77.22564027,28.62586289,227,800,1,0,2,3.7,343,12,56
1,88,100,77.2320661,28.6291468,191,300,0,0,1,3.8,120,19,51
1,88,100,77.2297102,28.6302526,1306,200,0,0,1,0.0,3,12,80
